1	8	16	1	4	10	594	11	45	157.95	-35.07
1	8	16	1	4	11	558	11	48	145.80	-56.12
1	8	16	1	4	12	522	11	47	157.95	-77.16
1	9	17	1	4	1	812	6	28	206.55	91.19
1	9	17	1	4	2	776	6	27	194.40	70.15
1	9	17	1	4	3	740	6	26	206.55	49.10
1	9	17	1	4	4	704	6	25	194.40	28.06
1	9	17	1	4	5	811	7	32	182.25	91.19
1	9	17	1	4	6	775	7	31	170.10	70.15
1	9	17	1	4	7	739	7	30	182.25	49.10
1	9	17	1	4	8	703	7	29	170.10	28.06
1	9	17	1	4	9	774	8	34	145.80	70.15
1	9	17	1	4	10	738	8	33	157.95	49.10
1	9	17	1	4	11	702	8	36	145.80	28.06
1	9	17	1	4	12	666	8	35	157.95	7.01
1	10	28	1	2	1	230	9	40	60.75	-245.52
1	10	28	1	2	2	194	9	39	48.60	-266.56
1	10	28	1	2	3	162	9	38	60.75	-287.61
1	10	28	1	2	4	132	9	37	48.60	-308.65
1	10	28	1	2	5	229	10	44	36.45	-245.52
1	10	28	1	2	6	193	10	43	24.30	-266.56
1	10	28	1	2	7	161	10	42	36.45	-287.61
1	10	28	1	2	8	131	10	41	24.30	-308.65
1	10	28	1	2	9	192	11	46	0.00	-266.56
1	10	28	1	2	10	160	11	45	12.15	-287.61
1	10	28	1	2	11	130	11	48	0.00	-308.65
1	10	28	1	2	12	104	11	47	12.15	-329.70
1	11	29	1	2	1	305	3	16	133.65	-203.43
1	11	29	1	2	2	269	3	15	121.50	-224.47
1	11	29	1	2	3	233	3	14	133.65	-245.52
1	11	29	1	2	4	197	3	13	121.50	-266.56
1	11	29	1	2	5	304	4	20	109.35	-203.43
1	11	29	1	2	6	268	4	19	97.20	-224.47
1	11	29	1	2	7	232	4	18	109.35	-245.52
1	11	29	1	2	8	196	4	17	97.20	-266.56
1	11	29	1	2	9	267	5	22	72.90	-224.47
1	11	29	1	2	10	231	5	21	85.05	-245.52
1	11	29	1	2	11	195	5	24	72.90	-266.56
1	11	29	1	2	12	163	5	23	85.05	-287.61
1	12	30	1	5	1	380	9	40	206.55	-161.34
1	12	30	1	5	2	344	9	39	194.40	-182.39
1	12	30	1	5	3	308	9	38	206.55	-203.43
1	12	30	1	5	4	272	9	37	194.40	-224.47
1	12	30	1	5	5	379	10	44	182.25	-161.34
1	12	30	1	5	6	343	10	43	170.10	-182.39
1	12	30	1	5	7	307	10	42	182.25	-203.43
1	12	30	1	5	8	271	10	41	170.10	-224.47
1	12	30	1	5	9	342	11	46	145.80	-182.39
1	12	30	1	5	10	306	11	45	157.95	-203.43
1	12	30	1	5	11	270	11	48	145.80	-224.47
1	12	30	1	5	12	234	11	47	157.95	-245.52
1	13	31	1	5	1	455	3	16	279.45	-119.25
1	13	31	1	5	2	419	3	15	267.30	-140.30
1	13	31	1	5	3	383	3	14	279.45	-161.34
1	13	31	1	5	4	347	3	13	267.30	-182.39
1	13	31	1	5	5	454	4	20	255.15	-119.25
1	13	31	1	5	6	418	4	19	243.00	-140.30
1	13	31	1	5	7	382	4	18	255.15	-161.34
1	13	31	1	5	8	346	4	17	243.00	-182.39
1	13	31	1	5	9	417	5	22	218.70	-140.30
1	13	31	1	5	10	381	5	21	230.85	-161.34
1	13	31	1	5	11	345	5	24	218.70	-182.39
1	13	31	1	5	12	309	5	23	230.85	-203.43
1	14	32	1	5	1	599	0	4	279.45	-35.07
1	14	32	1	5	2	563	0	3	267.30	-56.12
1	14	32	1	5	3	527	0	2	279.45	-77.16
1	14	32	1	5	4	491	0	1	267.30	-98.21
1	14	32	1	5	5	598	1	8	255.15	-35.07
1	14	32	1	5	6	562	1	7	243.00	-56.12
1	14	32	1	5	7	526	1	6	255.15	-77.16
1	14	32	1	5	8	490	1	5	243.00	-98.21
1	14	32	1	5	9	561	2	10	218.70	-56.12
1	14	32	1	5	10	525	2	9	230.85	-77.16
1	14	32	1	5	11	489	2	12	218.70	-98.21
1	14	32	1	5	12	453	2	11	230.85	-119.25
1	15	33	1	4	1	743	3	16	279.45	49.10
1	15	33	1	4	2	707	3	15	267.30	28.06
1	15	33	1	4	3	671	3	14	279.45	7.01
1	15	33	1	4	4	635	3	13	267.30	-14.03
1	15	33	1	4	5	742	4	20	255.15	49.10
1	15	33	1	4	6	706	4	19	243.00	28.06
1	15	33	1	4	7	670	4	18	255.15	7.01
1	15	33	1	4	8	634	4	17	243.00	-14.03
1	15	33	1	4	9	705	5	22	218.70	28.06
1	15	33	1	4	10	669	5	21	230.85	7.01
1	15	33	1	4	11	633	5	24	218.70	-14.03
1	15	33	1	4	12	597	5	23	230.85	-35.07
1	16	34	1	4	1	887	0	4	279.45	133.28
1	16	34	1	4	2	851	0	3	267.30	112.24
1	16	34	1	4	3	815	0	2	279.45	91.19
1	16	34	1	4	4	779	0	1	267.30	70.15
1	16	34	1	4	5	886	1	8	255.15	133.28
1	16	34	1	4	6	850	1	7	243.00	112.24
1	16	34	1	4	7	814	1	6	255.15	91.19
1	16	34	1	4	8	778	1	5	243.00	70.15
1	16	34	1	4	9	849	2	10	218.70	112.24
1	16	34	1	4	10	813	2	9	230.85	91.19
1	16	34	1	4	11	777	2	12	218.70	70.15
1	16	34	1	4	12	741	2	11	230.85	49.10
1	17	49	1	3	1	106	6	28	60.75	-329.70
1	17	49	1	3	2	82	6	27	48.60	-350.74
1	17	49	1	3	3	62	6	26	60.75	-371.79
1	17	49	1	3	4	44	6	25	48.60	-392.83
1	17	49	1	3	5	105	7	32	36.45	-329.70
1	17	49	1	3	6	81	7	31	24.30	-350.74
1	17	49	1	3	7	61	7	30	36.45	-371.79
1	17	49	1	3	8	43	7	29	24.30	-392.83
1	17	49	1	3	9	80	8	34	0.00	-350.74
1	17	49	1	3	10	60	8	33	12.15	-371.79
1	17	49	1	3	11	42	8	36	0.00	-392.83
1	17	49	1	3	12	28	8	35	12.15	-413.87
1	18	50	1	3	1	165	0	4	133.65	-287.61
1	18	50	1	3	2	135	0	3	121.50	-308.65
1	18	50	1	3	3	109	0	2	133.65	-329.70
1	18	50	1	3	4	85	0	1	121.50	-350.74
1	18	50	1	3	5	164	1	8	109.35	-287.61
1	18	50	1	3	6	134	1	7	97.20	-308.65
1	18	50	1	3	7	108	1	6	109.35	-329.70
1	18	50	1	3	8	84	1	5	97.20	-350.74
1	18	50	1	3	9	133	2	10	72.90	-308.65
1	18	50	1	3	10	107	2	9	85.05	-329.70
1	18	50	1	3	11	83	2	12	72.90	-350.74
1	18	50	1	3	12	63	2	11	85.05	-371.79
1	19	51	1	6	1	236	6	28	206.55	-245.52
1	19	51	1	6	2	200	6	27	194.40	-266.56
1	19	51	1	6	3	168	6	26	206.55	-287.61
1	19	51	1	6	4	138	6	25	194.40	-308.65
1	19	51	1	6	5	235	7	32	182.25	-245.52
1	19	51	1	6	6	199	7	31	170.10	-266.56
1	19	51	1	6	7	167	7	30	182.25	-287.61
1	19	51	1	6	8	137	7	29	170.10	-308.65
1	19	51	1	6	9	198	8	34	145.80	-266.56
1	19	51	1	6	10	166	8	33	157.95	-287.61
1	19	51	1	6	11	136	8	36	145.80	-308.65
1	19	51	1	6	12	110	8	35	157.95	-329.70
1	20	52	1	6	1	311	0	4	279.45	-203.43
1	20	52	1	6	2	275	0	3	267.30	-224.47
1	20	52	1	6	3	239	0	2	279.45	-245.52
1	20	52	1	6	4	203	0	1	267.30	-266.56
1	20	52	1	6	5	310	1	8	255.15	-203.43
1	20	52	1	6	6	274	1	7	243.00	-224.47
1	20	52	1	6	7	238	1	6	255.15	-245.52
1	20	52	1	6	8	202	1	5	243.00	-266.56
1	20	52	1	6	9	273	2	10	218.70	-224.47
1	20	52	1	6	10	237	2	9	230.85	-245.52
1	20	52	1	6	11	201	2	12	218.70	-266.56
1	20	52	1	6	12	169	2	11	230.85	-287.61
1	21	53	1	9	1	386	6	28	352.35	-161.34
1	21	53	1	9	2	350	6	27	340.20	-182.39
1	21	53	1	9	3	314	6	26	352.35	-203.43
1	21	53	1	9	4	278	6	25	340.20	-224.47
1	21	53	1	9	5	385	7	32	328.05	-161.34
1	21	53	1	9	6	349	7	31	315.90	-182.39
1	21	53	1	9	7	313	7	30	328.05	-203.43
1	21	53	1	9	8	277	7	29	315.90	-224.47
1	21	53	1	9	9	348	8	34	291.60	-182.39
1	21	53	1	9	10	312	8	33	303.75	-203.43
1	21	53	1	9	11	276	8	36	291.60	-224.47
1	21	53	1	9	12	240	8	35	303.75	-245.52
1	22	54	1	8	1	530	9	40	352.35	-77.16
1	22	54	1	8	2	494	9	39	340.20	-98.21
1	22	54	1	8	3	458	9	38	352.35	-119.25
1	22	54	1	8	4	422	9	37	340.20	-140.30
1	22	54	1	8	5	529	10	44	328.05	-77.16
1	22	54	1	8	6	493	10	43	315.90	-98.21
1	22	54	1	8	7	457	10	42	328.05	-119.25
1	22	54	1	8	8	421	10	41	315.90	-140.30
1	22	54	1	8	9	492	11	46	291.60	-98.21
1	22	54	1	8	10	456	11	45	303.75	-119.25
1	22	54	1	8	11	420	11	48	291.60	-140.30
1	22	54	1	8	12	384	11	47	303.75	-161.34
1	23	55	1	8	1	674	6	28	352.35	7.01
1	23	55	1	8	2	638	6	27	340.20	-14.03
1	23	55	1	8	3	602	6	26	352.35	-35.07
1	23	55	1	8	4	566	6	25	340.20	-56.12
1	23	55	1	8	5	673	7	32	328.05	7.01
1	23	55	1	8	6	637	7	31	315.90	-14.03
1	23	55	1	8	7	601	7	30	328.05	-35.07
1	23	55	1	8	8	565	7	29	315.90	-56.12
1	23	55	1	8	9	636	8	34	291.60	-14.03
1	23	55	1	8	10	600	8	33	303.75	-35.07
1	23	55	1	8	11	564	8	36	291.60	-56.12
1	23	55	1	8	12	528	8	35	303.75	-77.16
1	24	56	1	7	1	818	9	40	352.35	91.19
1	24	56	1	7	2	782	9	39	340.20	70.15
1	24	56	1	7	3	746	9	38	352.35	49.10
1	24	56	1	7	4	710	9	37	340.20	28.06
1	24	56	1	7	5	817	10	44	328.05	91.19
1	24	56	1	7	6	781	10	43	315.90	70.15
1	24	56	1	7	7	745	10	42	328.05	49.10
1	24	56	1	7	8	709	10	41	315.90	28.06
1	24	56	1	7	9	780	11	46	291.60	70.15
1	24	56	1	7	10	744	11	45	303.75	49.10
1	24	56	1	7	11	708	11	48	291.60	28.06
1	24	56	1	7	12	672	11	47	303.75	7.01
1	25	57	1	7	1	962	6	28	352.35	175.37
1	25	57	1	7	2	926	6	27	340.20	154.33
1	25	57	1	7	3	890	6	26	352.35	133.28
1	25	57	1	7	4	854	6	25	340.20	112.24
1	25	57	1	7	5	961	7	32	328.05	175.37
1	25	57	1	7	6	925	7	31	315.90	154.33
1	25	57	1	7	7	889	7	30	328.05	133.28
1	25	57	1	7	8	853	7	29	315.90	112.24
1	25	57	1	7	9	924	8	34	291.60	154.33
1	25	57	1	7	10	888	8	33	303.75	133.28
1	25	57	1	7	11	852	8	36	291.60	112.24
1	25	57	1	7	12	816	8	35	303.75	91.19
1	26	76	1	3	1	30	9	40	60.75	-413.87
1	26	76	1	3	2	18	9	39	48.60	-434.92
1	26	76	1	3	3	10	9	38	60.75	-455.96
1	26	76	1	3	4	4	9	37	48.60	-477.01
1	26	76	1	3	5	29	10	44	36.45	-413.87
1	26	76	1	3	6	17	10	43	24.30	-434.92
1	26	76	1	3	7	9	10	42	36.45	-455.96
1	26	76	1	3	8	3	10	41	24.30	-477.01
1	26	76	1	3	9	16	11	46	0.00	-434.92
1	26	76	1	3	10	8	11	45	12.15	-455.96
1	26	76	1	3	11	2	11	48	0.00	-477.01
1	26	76	1	3	12	0	11	47	12.15	-498.05
1	27	77	1	3	1	65	3	16	133.65	-371.79
1	27	77	1	3	2	47	3	15	121.50	-392.83
1	27	77	1	3	3	33	3	14	133.65	-413.87
1	27	77	1	3	4	21	3	13	121.50	-434.92
1	27	77	1	3	5	64	4	20	109.35	-371.79
1	27	77	1	3	6	46	4	19	97.20	-392.83
1	27	77	1	3	7	32	4	18	109.35	-413.87
1	27	77	1	3	8	20	4	17	97.20	-434.92
1	27	77	1	3	9	45	5	22	72.90	-392.83
1	27	77	1	3	10	31	5	21	85.05	-413.87
1	27	77	1	3	11	19	5	24	72.90	-434.92
1	27	77	1	3	12	11	5	23	85.05	-455.96
1	28	78	1	6	1	112	9	40	206.55	-329.70
1	28	78	1	6	2	88	9	39	194.40	-350.74
1	28	78	1	6	3	68	9	38	206.55	-371.79
1	28	78	1	6	4	50	9	37	194.40	-392.83
1	28	78	1	6	5	111	10	44	182.25	-329.70
1	28	78	1	6	6	87	10	43	170.10	-350.74
1	28	78	1	6	7	67	10	42	182.25	-371.79
1	28	78	1	6	8	49	10	41	170.10	-392.83
1	28	78	1	6	9	86	11	46	145.80	-350.74
1	28	78	1	6	10	66	11	45	157.95	-371.79
1	28	78	1	6	11	48	11	48	145.80	-392.83
1	28	78	1	6	12	34	11	47	157.95	-413.87
1	29	79	1	6	1	171	3	16	279.45	-287.61
1	29	79	1	6	2	141	3	15	267.30	-308.65
1	29	79	1	6	3	115	3	14	279.45	-329.70
1	29	79	1	6	4	91	3	13	267.30	-350.74
1	29	79	1	6	5	170	4	20	255.15	-287.61
1	29	79	1	6	6	140	4	19	243.00	-308.65
1	29	79	1	6	7	114	4	18	255.15	-329.70
1	29	79	1	6	8	90	4	17	243.00	-350.74
1	29	79	1	6	9	139	5	22	218.70	-308.65
1	29	79	1	6	10	113	5	21	230.85	-329.70
1	29	79	1	6	11	89	5	24	218.70	-350.74
1	29	79	1	6	12	69	5	23	230.85	-371.79
1	30	80	1	9	1	242	9	40	352.35	-245.52
1	30	80	1	9	2	206	9	39	340.20	-266.56
1	30	80	1	9	3	174	9	38	352.35	-287.61
1	30	80	1	9	4	144	9	37	340.20	-308.65
1	30	80	1	9	5	241	10	44	328.05	-245.52
1	30	80	1	9	6	205	10	43	315.90	-266.56
1	30	80	1	9	7	173	10	42	328.05	-287.61
1	30	80	1	9	8	143	10	41	315.90	-308.65
1	30	80	1	9	9	204	11	46	291.60	-266.56
1	30	80	1	9	10	172	11	45	303.75	-287.61
1	30	80	1	9	11	142	11	48	291.60	-308.65
1	30	80	1	9	12	116	11	47	303.75	-329.70
1	31	81	1	9	1	317	3	16	425.25	-203.43
1	31	81	1	9	2	281	3	15	413.10	-224.47
1	31	81	1	9	3	245	3	14	425.25	-245.52
1	31	81	1	9	4	209	3	13	413.10	-266.56
1	31	81	1	9	5	316	4	20	400.95	-203.43
1	31	81	1	9	6	280	4	19	388.80	-224.47
1	31	81	1	9	7	244	4	18	400.95	-245.52
1	31	81	1	9	8	208	4	17	388.80	-266.56
1	31	81	1	9	9	279	5	22	364.50	-224.47
1	31	81	1	9	10	243	5	21	376.65	-245.52
1	31	81	1	9	11	207	5	24	364.50	-266.56
1	31	81	1	9	12	175	5	23	376.65	-287.61
1	32	82	1	9	1	461	0	4	425.25	-119.25
1	32	82	1	9	2	425	0	3	413.10	-140.30
1	32	82	1	9	3	389	0	2	425.25	-161.34
1	32	82	1	9	4	353	0	1	413.10	-182.39
1	32	82	1	9	5	460	1	8	400.95	-119.25
1	32	82	1	9	6	424	1	7	388.80	-140.30
1	32	82	1	9	7	388	1	6	400.95	-161.34
1	32	82	1	9	8	352	1	5	388.80	-182.39
1	32	82	1	9	9	423	2	10	364.50	-140.30
1	32	82	1	9	10	387	2	9	376.65	-161.34
1	32	82	1	9	11	351	2	12	364.50	-182.39
1	32	82	1	9	12	315	2	11	376.65	-203.43
1	33	83	1	8	1	605	3	16	425.25	-35.07
1	33	83	1	8	2	569	3	15	413.10	-56.12
1	33	83	1	8	3	533	3	14	425.25	-77.16
1	33	83	1	8	4	497	3	13	413.10	-98.21
1	33	83	1	8	5	604	4	20	400.95	-35.07
1	33	83	1	8	6	568	4	19	388.80	-56.12
1	33	83	1	8	7	532	4	18	400.95	-77.16
1	33	83	1	8	8	496	4	17	388.80	-98.21
1	33	83	1	8	9	567	5	22	364.50	-56.12
1	33	83	1	8	10	531	5	21	376.65	-77.16
1	33	83	1	8	11	495	5	24	364.50	-98.21
1	33	83	1	8	12	459	5	23	376.65	-119.25
1	34	84	1	8	1	749	0	4	425.25	49.10
1	34	84	1	8	2	713	0	3	413.10	28.06
1	34	84	1	8	3	677	0	2	425.25	7.01
1	34	84	1	8	4	641	0	1	413.10	-14.03
1	34	84	1	8	5	748	1	8	400.95	49.10
1	34	84	1	8	6	712	1	7	388.80	28.06
1	34	84	1	8	7	676	1	6	400.95	7.01
1	34	84	1	8	8	640	1	5	388.80	-14.03
1	34	84	1	8	9	711	2	10	364.50	28.06
1	34	84	1	8	10	675	2	9	376.65	7.01
1	34	84	1	8	11	639	2	12	364.50	-14.03
1	34	84	1	8	12	603	2	11	376.65	-35.07
1	35	85	1	7	1	893	3	16	425.25	133.28
1	35	85	1	7	2	857	3	15	413.10	112.24
1	35	85	1	7	3	821	3	14	425.25	91.19
1	35	85	1	7	4	785	3	13	413.10	70.15
1	35	85	1	7	5	892	4	20	400.95	133.28
1	35	85	1	7	6	856	4	19	388.80	112.24
1	35	85	1	7	7	820	4	18	400.95	91.19
1	35	85	1	7	8	784	4	17	388.80	70.15
1	35	85	1	7	9	855	5	22	364.50	112.24
1	35	85	1	7	10	819	5	21	376.65	91.19
1	35	85	1	7	11	783	5	24	364.50	70.15
1	35	85	1	7	12	747	5	23	376.65	49.10
1	36	86	1	7	1	1037	0	4	425.25	217.46
1	36	86	1	7	2	1001	0	3	413.10	196.42
1	36	86	1	7	3	965	0	2	425.25	175.37
1	36	86	1	7	4	929	0	1	413.10	154.33
1	36	86	1	7	5	1036	1	8	400.95	217.46
1	36	86	1	7	6	1000	1	7	388.80	196.42
1	36	86	1	7	7	964	1	6	400.95	175.37
1	36	86	1	7	8	928	1	5	388.80	154.33
1	36	86	1	7	9	999	2	10	364.50	196.42
1	36	86	1	7	10	963	2	9	376.65	175.37
1	36	86	1	7	11	927	2	12	364.50	154.33
1	36	86	1	7	12	891	2	11	376.65	133.28
2	1	2	2	1	1	730	6	28	-36.45	49.10
2	1	2	2	1	2	731	6	27	-12.15	49.10
2	1	2	2	1	3	768	6	26	0.00	70.15
2	1	2	2	1	4	769	6	25	24.30	70.15
2	1	2	2	1	5	695	7	32	-24.30	28.06
2	1	2	2	1	6	696	7	31	0.00	28.06
2	1	2	2	1	7	732	7	30	12.15	49.10
2	1	2	2	1	8	733	7	29	36.45	49.10
2	1	2	2	1	9	660	8	34	12.15	7.01
2	1	2	2	1	10	697	8	33	24.30	28.06
2	1	2	2	1	11	698	8	36	48.60	28.06
2	1	2	2	1	12	734	8	35	60.75	49.10
2	2	7	2	1	1	805	9	40	36.45	91.19
2	2	7	2	1	2	806	9	39	60.75	91.19
2	2	7	2	1	3	843	9	38	72.90	112.24
2	2	7	2	1	4	844	9	37	97.20	112.24
2	2	7	2	1	5	770	10	44	48.60	70.15
2	2	7	2	1	6	771	10	43	72.90	70.15
2	2	7	2	1	7	807	10	42	85.05	91.19
2	2	7	2	1	8	808	10	41	109.35	91.19
2	2	7	2	1	9	735	11	46	85.05	49.10
2	2	7	2	1	10	772	11	45	97.20	70.15
2	2	7	2	1	11	773	11	48	121.50	70.15
2	2	7	2	1	12	809	11	47	133.65	91.19
2	3	8	2	1	1	874	3	16	-36.45	133.28
2	3	8	2	1	2	875	3	15	-12.15	133.28
2	3	8	2	1	3	912	3	14	0.00	154.33
2	3	8	2	1	4	913	3	13	24.30	154.33
2	3	8	2	1	5	839	4	20	-24.30	112.24
2	3	8	2	1	6	840	4	19	0.00	112.24
2	3	8	2	1	7	876	4	18	12.15	133.28
2	3	8	2	1	8	877	4	17	36.45	133.28
2	3	8	2	1	9	804	5	22	12.15	91.19
2	3	8	2	1	10	841	5	21	24.30	112.24
2	3	8	2	1	11	842	5	24	48.60	112.24
2	3	8	2	1	12	878	5	23	60.75	133.28
2	4	9	2	1	1	799	0	4	-109.35	91.19
2	4	9	2	1	2	800	0	3	-85.05	91.19
2	4	9	2	1	3	837	0	2	-72.90	112.24
2	4	9	2	1	4	838	0	1	-48.60	112.24
2	4	9	2	1	5	764	1	8	-97.20	70.15
2	4	9	2	1	6	765	1	7	-72.90	70.15
2	4	9	2	1	7	801	1	6	-60.75	91.19
2	4	9	2	1	8	802	1	5	-36.45	91.19
2	4	9	2	1	9	729	2	10	-60.75	49.10
2	4	9	2	1	10	766	2	9	-48.60	70.15
2	4	9	2	1	11	767	2	12	-24.30	70.15
2	4	9	2	1	12	803	2	11	-12.15	91.19
2	5	18	2	2	1	880	6	28	109.35	133.28
2	5	18	2	2	2	881	6	27	133.65	133.28
2	5	18	2	2	3	918	6	26	145.80	154.33
2	5	18	2	2	4	919	6	25	170.10	154.33
2	5	18	2	2	5	845	7	32	121.50	112.24
2	5	18	2	2	6	846	7	31	145.80	112.24
2	5	18	2	2	7	882	7	30	157.95	133.28
2	5	18	2	2	8	883	7	29	182.25	133.28
2	5	18	2	2	9	810	8	34	157.95	91.19
2	5	18	2	2	10	847	8	33	170.10	112.24
2	5	18	2	2	11	848	8	36	194.40	112.24
2	5	18	2	2	12	884	8	35	206.55	133.28
2	6	19	2	2	1	949	0	4	36.45	175.37
2	6	19	2	2	2	950	0	3	60.75	175.37
2	6	19	2	2	3	987	0	2	72.90	196.42
2	6	19	2	2	4	988	0	1	97.20	196.42
2	6	19	2	2	5	914	1	8	48.60	154.33
2	6	19	2	2	6	915	1	7	72.90	154.33
2	6	19	2	2	7	951	1	6	85.05	175.37
2	6	19	2	2	8	952	1	5	109.35	175.37
2	6	19	2	2	9	879	2	10	85.05	133.28
2	6	19	2	2	10	916	2	9	97.20	154.33
2	6	19	2	2	11	917	2	12	121.50	154.33
2	6	19	2	2	12	953	2	11	133.65	175.37
2	7	20	2	5	1	1018	6	28	-36.45	217.46
2	7	20	2	5	2	1019	6	27	-12.15	217.46
2	7	20	2	5	3	1056	6	26	0.00	238.50
2	7	20	2	5	4	1057	6	25	24.30	238.50
2	7	20	2	5	5	983	7	32	-24.30	196.42
2	7	20	2	5	6	984	7	31	0.00	196.42
2	7	20	2	5	7	1020	7	30	12.15	217.46
2	7	20	2	5	8	1021	7	29	36.45	217.46
2	7	20	2	5	9	948	8	34	12.15	175.37
2	7	20	2	5	10	985	8	33	24.30	196.42
2	7	20	2	5	11	986	8	36	48.60	196.42
2	7	20	2	5	12	1022	8	35	60.75	217.46
2	8	21	2	4	1	943	9	40	-109.35	175.37
2	8	21	2	4	2	944	9	39	-85.05	175.37
2	8	21	2	4	3	981	9	38	-72.90	196.42
2	8	21	2	4	4	982	9	37	-48.60	196.42
2	8	21	2	4	5	908	10	44	-97.20	154.33
2	8	21	2	4	6	909	10	43	-72.90	154.33
2	8	21	2	4	7	945	10	42	-60.75	175.37
2	8	21	2	4	8	946	10	41	-36.45	175.37
